"expgender","exprace","age","sex","lab_or_online","gambfalgroup","gambfalDV","anch1group","anchoring1","anch2group","anchoring2","anch3group","anchoring3","anch4group","anchoring4"
"male","6",28,"f",0,"three_sixes",1,"low",2174.795,"low",8e+05,"low",15616.608,"high",30000
"male","6",19,"f",0,"two_sixes",1.4142135623731,"low",2485.48,"high",4500000,"high",29527.2,"high",20000
"male","6",21,"f",0,"three_sixes",2.23606797749979,"low",2112.658,"low",2500000,"low",27729.3216,"low",NA
"male","6",22,"f",0,"three_sixes",2.23606797749979,"high",4970.96,"low",NA,"low",29094.1344,"low",1000
"male","6",22,"f",0,"three_sixes",NA,"high",3106.85,"high",3e+06,"low",9842.4,"low",NA
"male","6",20,"f",0,"three_sixes",2.64575131106459,"low",2485.48,"high",4000521,"low",21062.736,"low",1500
"male","6",28,"m",0,"two_sixes",3.16227766016838,"low",NA,"low",NA,"low",16404,"low",20000
"male","6",34,"f",0,"three_sixes",2.23606797749979,"low",NA,"low",3e+06,"high",26246.4,"high",16000
"male","6",19,"f",0,"three_sixes",0,"low",1864.11,"high",1e+06,"high",27663.7056,"low",500
"male","6",19,"f",0,"two_sixes",14.6628782986152,"low",2174.795,"high",4e+06,"low",28326.4272,"high",45000
"male","6",25,"f",0,"three_sixes",1.73205080756888,"high",4349.59,"high",4e+06,"low",29002.272,"low",500
"male","6",20,"f",0,"three_sixes",0,"high",4349.59,"high",4e+06,"low",27834.3072,"high",30000
"male","6",23,"f",0,"three_sixes",1.4142135623731,"low",NA,"low",NA,"low",25744.4376,"low",1500
"male","6",21,"f",0,"two_sixes",3.46410161513775,"high",4349.59,"low",1e+06,"high",18372.48,"high",20000
"male","6",23,"m",0,"three_sixes",0,"high",2671.891,"high",4200000,"high",28408.4472,"low",15000
"male","6",23,"f",0,"three_sixes",NA,"high",3728.22,"high",2e+06,"high",27673.548,"high",20000
"male","6",23,"m",0,"three_sixes",NA,"low",NA,"low",NA,"low",19684.8,"low",30000
"male","6",22,"m",0,"three_sixes",NA,"high",2796.165,"high",3500000,"high",29028.5184,"high",40000
"male","6",24,"m",0,"three_sixes",1.4142135623731,"low",4216.61682,"low",3250000,"low",27033.792,"high",41132
"male","6",24,"f",0,"two_sixes",10,"high",3728.22,"low",NA,"high",26902.56,"high",1000
"male","6",22,"f",0,"three_sixes",3.16227766016838,"high",4576.39005,"high",2e+06,"high",29028.5184,"low",243
"male","6",22,"m",0,"three_sixes",0,"high",2796.165,"low",2500000,"high",29192.5584,"high",15000
"male","6",19,"f",0,"two_sixes",2.23606797749979,"high",1553.425,"high",3500000,"low",26246.4,"high",11250
"male","6",20,"f",0,"three_sixes",0,"low",NA,"low",2e+06,"high",24359.94,"high",5000
"male","6",39,"m",0,"two_sixes",1,"high",2485.48,"low",3e+06,"high",26246.4,"high",45000
"male","6",23,"f",0,"three_sixes",1.73205080756888,"low",5592.33,"low",1e+06,"high",26246.4,"low",10000
"male","6",26,"f",0,"two_sixes",1.73205080756888,"low",2174.795,"low",NA,"low",26246.4,"low",1000
"male","6",20,"f",0,"three_sixes",2.64575131106459,"low",4349.59,"high",4800000,"low",NA,"high",12000
"male","6",21,"m",0,"three_sixes",1.73205080756888,"low",NA,"high",2e+06,"high",28477.344,"low",20000
"male","6",22,"m",0,"three_sixes",2,"low",3479.672,"low",2500000,"high",28510.152,"low",NA
"male","6",23,"m",0,"three_sixes",1,"low",1988.384,"low",4e+05,"high",29028.5184,"low",400
"male","6",23,"f",0,"two_sixes",1,"low",1553.425,"low",NA,"high",45275.04,"low",350
"male","6",24,"f",0,"three_sixes",NA,"high",4970.96,"high",3e+06,"high",21325.2,"high",40000
"male","6",23,"m",0,"three_sixes",NA,"high",5000,"high",4559999,"low",NA,"high",40000
"male","6",20,"m",0,"two_sixes",NA,"low",NA,"low",250000,"high",40000,"low",10000
"male","6",19,"m",0,"two_sixes",3.16227766016838,"high",5000,"high",1e+06,"low",8848,"low",NA
"male","6",18,"m",0,"three_sixes",NA,"low",NA,"high",1e+06,"low",38000,"low",NA
"male","6",20,"f",0,"three_sixes",1.73205080756888,"low",2400,"low",3e+05,"low",NA,"high",43000
"male","6",19,"f",0,"two_sixes",4.47213595499958,"low",3000,"low",NA,"high",40000,"low",200
"male","6",19,"f",0,"three_sixes",0,"low",4000,"low",1200000,"low",5000,"high",35000
"male","6",21,"f",0,"two_sixes",1.4142135623731,"high",4000,"low",750000,"high",30000,"high",30000
"male","6",19,"m",0,"three_sixes",1,"high",4000,"high",2e+06,"low",7000,"high",25000
"male","6",20,"f",0,"two_sixes",3.87298334620742,"low",3600,"high",3500000,"high",35000,"high",3000
"male","6",18,"f",0,"two_sixes",3.16227766016838,"low",NA,"high",2e+06,"low",11000,"high",30000
"male","6",19,"f",0,"three_sixes",NA,"low",3500,"low",6e+05,"low",32000,"high",30000
"male","6",20,"f",0,"three_sixes",NA,"low",NA,"low",NA,"low",NA,"low",NA
"male","6",19,"m",0,"three_sixes",1.4142135623731,"low",2600,"high",1600000,"low",6000,"low",150
"male","6",20,"m",0,"two_sixes",14.142135623731,"low",3000,"low",2e+06,"high",30000,"high",30000
".",".",19,"m",0,"two_sixes",2.23606797749979,"high",5000,"high",2e+06,"low",NA,"high",30000
"male","6",20,"f",0,"two_sixes",2.64575131106459,"low",NA,"low",350000,"high",4500,"high",10000
"male","6",20,"f",0,"three_sixes",1.4142135623731,"high",5000,"low",3e+05,"low",45000,"low",NA
"male","6",18,"m",0,"three_sixes",3.16227766016838,"low",2000,"high",4e+06,"low",5500,"high",20000
"male","6",19,"f",0,"three_sixes",1,"low",NA,"high",3500000,"low",NA,"low",NA
"male","6",19,"f",0,"three_sixes",NA,"low",NA,"low",4e+05,"high",40000,"high",10000
"male","6",20,"f",0,"three_sixes",2.23606797749979,"high",5500,"low",4e+05,"high",40000,"high",5000
"male","6",20,"m",0,"three_sixes",3.16227766016838,"low",3000,"high",1500000,"low",30000,"low",5000
"male","6",20,"m",0,"three_sixes",NA,"low",3500,"low",NA,"high",29035,"high",25000
"male","6",18,"f",0,"two_sixes",3.87298334620742,"high",5000,"low",9e+05,"high",35000,"high",20000
"male","6",20,"f",0,"three_sixes",1.4142135623731,"high",3650,"low",1200000,"low",10000,"high",30000
"male","6",20,"f",0,"two_sixes",2.23606797749979,"low",3000,"high",1e+06,"high",35000,"high",30000
"male","6",19,"f",0,"three_sixes",2.82842712474619,"high",3000,"high",3e+06,"low",4000,"high",40000
"male","6",20,"f",0,"two_sixes",3.16227766016838,"low",2000,"low",3e+05,"low",NA,"low",NA
"male","6",20,"f",0,"three_sixes",NA,"high",5500,"low",350000,"low",3500,"high",30000
"male","6",21,"f",0,"three_sixes",6,"high",3000,"high",2500000,"high",36000,"low",216
"male","6",19,"f",0,"two_sixes",3.46410161513775,"high",5000,"high",2e+06,"high",30000,"low",300
"male","6",20,"m",0,"two_sixes",3.16227766016838,"high",3000,"high",1500000,"high",30000,"low",200
"male","6",22,"m",0,"three_sixes",1,"low",2500,"low",NA,"low",3000,"high",49000
"male","6",20,"f",0,"two_sixes",1.73205080756888,"low",3000,"low",5e+05,"low",6000,"low",5000
"male","6",19,"f",0,"two_sixes",4.47213595499958,"high",5890,"high",4980000,"high",45350,"low",120
"male","6",19,"f",0,"two_sixes",1.4142135623731,"high",5000,"low",230000,"low",10000,"low",3000
"male","6",19,"f",0,"two_sixes",5.47722557505166,"low",3000,"low",5e+05,"low",30000,"high",1000
"male","6",18,"f",0,"three_sixes",1,"low",NA,"low",NA,"high",30000,"low",1000
"male","6",19,"f",0,"three_sixes",1.4142135623731,"low",3000,"low",NA,"low",7000,"high",10000
"male","6",19,"f",0,"two_sixes",3.16227766016838,"high",4000,"low",5e+05,"low",2500,"high",40000
"male","6",19,"f",0,"two_sixes",1,"high",5000,"high",1e+06,"high",43000,"high",20000
"male","6",19,"f",0,"three_sixes",3.87298334620742,"low",NA,"high",4670000,"low",NA,"low",1400
"male","6",22,"m",0,"three_sixes",2,"high",3700,"low",1000500,"low",18000,"high",40000
"male","6",19,"f",0,"three_sixes",3.16227766016838,"high",3000,"low",5e+05,"high",30000,"high",35000
"male","6",21,"m",0,"three_sixes",0,"low",1700,"high",2e+06,"low",20000,"low",1000
"male","6",19,"f",0,"two_sixes",3.16227766016838,"high",4000,"low",NA,"high",30000,"high",10000
"male","6",20,"f",0,"three_sixes",3.46410161513775,"high",4000,"low",2e+06,"high",35000,"low",1000
"male","6",19,"f",0,"three_sixes",14.142135623731,"low",NA,"low",350000,"high",40000,"high",30000
"male","6",19,"f",0,"two_sixes",4.24264068711928,"low",3000,"low",1e+06,"high",30000,"high",20000
"male","10",21,"m",0,"two_sixes",1,"high",5000,"low",NA,"high",43700,"low",NA
"male","6",20,"m",0,"three_sixes",1.73205080756888,"low",NA,"low",6e+05,"low",29000,"low",NA
"male","6",19,"f",0,"three_sixes",2.23606797749979,"low",3000,"low",3e+05,"high",30000,"high",20000
"male","6",18,"f",0,"two_sixes",1.73205080756888,"low",2500,"high",2e+06,"low",NA,"high",25000
"male","6",18,"f",0,"three_sixes",1.73205080756888,"high",4500,"low",3e+05,"low",3000,"low",200
"male","6",20,"f",0,"three_sixes",2.44948974278318,"low",NA,"low",NA,"low",6000,"low",250
"male","6",19,"f",0,"three_sixes",2.23606797749979,"high",5700,"low",NA,"high",40000,"high",40000
"male","6",21,"m",0,"three_sixes",1,"high",5000,"high",2e+06,"low",2786,"low",300
"male","6",20,"m",0,"three_sixes",0,"low",1750,"high",4950000,"low",5000,"high",49000
"male","6",21,"m",0,"three_sixes",4.47213595499958,"high",5000,"low",NA,"high",40000,"high",35000
"male","6",20,"f",0,"three_sixes",2.23606797749979,"high",2500,"high",2500000,"low",29000,"high",200
"male","6",20,"f",0,"three_sixes",1.73205080756888,"high",3500,"high",2e+06,"high",37000,"high",20000
"male","6",19,"f",0,"two_sixes",5,"high",5000,"high",3500000,"high",40000,"low",1000
"male","6",21,"m",0,"three_sixes",2.44948974278318,"low",2500,"low",6e+05,"high",22500,"high",30000
"male","6",19,"f",0,"three_sixes",1,"high",5850,"low",2e+06,"high",42000,"low",200
"male","6",18,"f",0,"three_sixes",10,"high",5000,"high",2e+06,"high",35000,"high",30000
"male","6",18,"m",0,"three_sixes",4.47213595499958,"high",3500,"high",1500000,"high",28400,"low",NA
"male","6",18,"f",0,"two_sixes",3.87298334620742,"high",3000,"high",2e+06,"high",45000,"high",20000
"male","6",18,"f",0,"two_sixes",5.47722557505166,"low",1515,"low",209334,"high",44995,"low",110
"male","6",19,"f",0,"two_sixes",15.8113883008419,"low",2500,"low",250000,"high",36000,"low",4000
"male","6",18,"f",0,"three_sixes",2.23606797749979,"high",5000,"low",NA,"low",NA,"high",35000
"male","6",20,"f",0,"two_sixes",7.54983443527075,"high",5050,"high",3e+06,"high",45000,"low",5000
"male","6",18,"f",0,"two_sixes",4.47213595499958,"high",3600,"high",4999900,"high",40000,"high",6000
"male","6",18,"f",0,"three_sixes",0,"high",5000,"low",5e+05,"high",44000,"low",1000
"male","6",20,"f",0,"three_sixes",2.23606797749979,"low",2000,"low",5e+05,"low",6000,"high",20000
"male","6",22,"m",0,"three_sixes",0,"high",5500,"high",4500000,"low",2500,"low",180
"male","6",19,"f",0,"two_sixes",10,"high",3000,"high",1500000,"low",NA,"high",15000
"male","6",18,"m",0,"two_sixes",1.73205080756888,"low",2000,"high",3e+06,"low",5000,"low",150
"male","6",21,"m",0,"two_sixes",1.73205080756888,"high",5000,"low",1e+06,"high",40000,"low",10000
"male","6",19,"f",0,"two_sixes",4.24264068711928,"high",2000,"low",NA,"low",8674,"high",15000
"male","6",20,"m",0,"three_sixes",2.23606797749979,"high",5000,"low",3e+05,"high",40000,"high",45000
"male","6",19,"m",0,"three_sixes",3.74165738677394,"low",1900,"low",NA,"low",2400,"low",250
"male","6",19,"f",0,"two_sixes",3.16227766016838,"low",NA,"high",4000500,"high",40000,"high",30000
"male","6",19,"f",0,"three_sixes",1,"high",4000,"low",2e+06,"high",30000,"low",250
"male","6",21,"f",0,"three_sixes",1.73205080756888,"low",2000,"low",7e+05,"high",43000,"high",45000
"male","6",21,"f",0,"three_sixes",NA,"low",3000,"low",NA,"low",20000,"low",500
"male","6",18,"m",0,"three_sixes",0,"high",3000,"low",3500000,"high",25000,"low",10000
"male","6",19,"f",0,"three_sixes",2.23606797749979,"low",3000,"high",3500000,"high",42000,"low",250
"female","6",19,"f",0,"three_sixes",NA,"high",5000,"high",4678456,"high",40000,"low",NA
"male","6",20,"m",0,"three_sixes",2.23606797749979,"high",5000,"high",4500000,"low",2600,"low",138
"male","6",19,"f",0,"two_sixes",3.16227766016838,"low",2000,"low",NA,"low",30000,"low",5000
"male","6",18,"m",0,"three_sixes",NA,"low",3000,"low",8e+05,"low",40000,"low",300
"male","6",20,"f",0,"three_sixes",1.4142135623731,"high",4250,"low",850000,"low",NA,"high",35000
"male","6",18,"f",0,"three_sixes",NA,"low",3000,"high",2600000,"high",36000,"low",NA
"male","6",18,"m",0,"two_sixes",5,"high",2000,"low",NA,"low",20000,"low",1000
"","",23,"f",1,"three_sixes",2.23606797749979,"high",5000,"high",5e+05,"high",35000,"high",10000
"","",18,"f",1,"three_sixes",1,"high",5800,"low",215000,"high",40500,"high",45800
"","",20,"f",1,"three_sixes",1,"low",NA,"low",NA,"high",29030,"high",40000
"","",18,"f",1,"three_sixes",1.73205080756888,"high",5562,"low",250000,"high",40000,"low",110
"","",19,"f",1,"three_sixes",1.73205080756888,"high",4000,"high",3e+06,"high",29000,"low",10000
"","",20,"m",1,"three_sixes",NA,"high",3000,"low",250000,"high",39500,"low",400
"","",32,"m",1,"three_sixes",2.44948974278318,"low",3400,"high",3500000,"low",NA,"high",40000
"","",20,"m",1,"two_sixes",2.23606797749979,"high",4500,"low",2e+06,"high",15000,"high",10000
"","",33,"f",1,"two_sixes",3.46410161513775,"high",3000,"low",280000,"low",26000,"low",250
"","",22,"f",1,"three_sixes",1.73205080756888,"low",4500,"low",250000,"high",30000,"low",9000
"","",23,"f",1,"three_sixes",1.4142135623731,"high",3000,"low",5e+05,"high",30000,"low",800
"","",18,"m",1,"three_sixes",0,"low",3000,"low",NA,"low",3000,"high",40000
"","",18,"f",1,"three_sixes",1.73205080756888,"low",3000,"high",2500000,"high",29029,"high",3000
"","",19,"f",1,"two_sixes",2.44948974278318,"low",2906,"low",NA,"high",29029,"low",200
"","",18,"f",1,"two_sixes",2.44948974278318,"low",3000,"high",4e+06,"high",40000,"high",45000
"","",22,"m",1,"two_sixes",10,"high",3000,"low",2e+06,"low",24000,"high",30000
"","",18,"f",1,"two_sixes",2,"high",3000,"low",5e+05,"low",2500,"low",300
"","",20,"f",1,"two_sixes",1,"low",NA,"low",NA,"low",6000,"low",NA
"","",18,"f",1,"three_sixes",2.23606797749979,"high",5000,"high",4900000,"low",2500,"low",NA
"","",18,"f",1,"three_sixes",3.16227766016838,"low",NA,"low",4e+05,"low",2500,"high",30000
"","",18,"f",1,"three_sixes",1.73205080756888,"low",1536,"low",6e+05,"high",44520,"high",40500
"","",18,"m",1,"two_sixes",2,"high",3000,"high",3500000,"low",18000,"low",36500
"","",18,"f",1,"two_sixes",1.73205080756888,"high",4000,"low",1e+06,"low",NA,"high",10000
"","",18,"f",1,"three_sixes",3.16227766016838,"low",NA,"low",NA,"low",10000,"high",25000
"","",27,"f",1,"two_sixes",1.73205080756888,"low",NA,"low",NA,"low",NA,"low",NA
"","",21,"f",1,"three_sixes",1.4142135623731,"low",3000,"high",3e+06,"low",29000,"high",11000
"","",18,"f",1,"two_sixes",1.73205080756888,"high",5500,"low",350000,"high",39000,"low",1000
"","",20,"f",1,"three_sixes",1.73205080756888,"high",5320,"high",3e+06,"low",32000,"high",49000
"","",18,"f",1,"two_sixes",1.4142135623731,"high",4000,"high",3400000,"high",32000,"high",10000
"","",18,"f",1,"three_sixes",2,"high",5786,"low",245678,"low",2735,"high",35000
"","",18,"f",1,"two_sixes",2.23606797749979,"low",4000,"low",450000,"high",35000,"high",38000
"","",18,"m",1,"three_sixes",2,"high",3200,"low",650000,"high",23000,"high",36000
"","",18,"f",1,"two_sixes",1.4142135623731,"low",NA,"low",NA,"low",2408,"low",NA
"","",19,"f",1,"three_sixes",4,"low",3000,"low",1e+06,"low",15000,"low",105
"","",18,"f",1,"three_sixes",1.73205080756888,"low",3000,"high",4500000,"low",6500,"low",NA
"","",21,"f",1,"two_sixes",3.16227766016838,"high",3000,"low",250000,"low",25000,"low",NA
"","",19,"f",1,"three_sixes",4.47213595499958,"low",2500,"high",2e+06,"high",28000,"low",10000
"","",18,"f",1,"three_sixes",1.73205080756888,"high",5500,"high",4e+06,"high",40000,"low",250
"","",19,"f",1,"two_sixes",1.4142135623731,"low",3000,"high",3e+06,"high",4000,"high",10000
"","",18,"f",1,"three_sixes",NA,"low",2000,"high",4555555,"high",4500,"high",46700
"","",19,"f",1,"three_sixes",NA,"high",5000,"low",200500,"low",NA,"low",NA
"","",39,"f",1,"three_sixes",1,"low",3000,"low",350000,"high",40000,"low",36500
"","",21,"f",1,"three_sixes",0,"high",3000,"high",2500000,"low",4000,"low",170
"","",18,"m",1,"two_sixes",2.23606797749979,"low",3000,"high",2300000,"high",36000,"high",47000
"","",22,"m",1,"three_sixes",1.73205080756888,"low",2000,"high",4975000,"high",45000,"high",45000
"","",18,"m",1,"three_sixes",2,"high",2910,"high",2e+06,"low",8848,"low",NA
"","",21,"f",1,"three_sixes",1,"low",2000,"low",210000,"high",45000,"low",101
"","",18,"f",1,"three_sixes",1.73205080756888,"high",3000,"low",275000,"high",40000,"high",45000
"","",NA,".",1,"two_sixes",2,"high",5500,"high",4500000,"high",45300,"low",3000
"","",18,"f",1,"two_sixes",6,"high",3000,"low",1e+06,"high",36000,"low",5000
"","",19,"f",1,"two_sixes",1.73205080756888,"low",1501,"low",200001,"high",45499,"low",101
"","",22,"f",1,"three_sixes",2.44948974278318,"high",5000,"low",250000,"high",40000,"low",150
"","",18,"f",1,"two_sixes",2.23606797749979,"low",NA,"high",3800000,"low",4800,"low",260
"","",18,"m",1,"three_sixes",1.4142135623731,"high",5780,"low",NA,"high",40000,"high",48000
"","",19,"f",1,"three_sixes",2,"low",5000,"high",1e+06,"high",40000,"low",120
"","",18,"f",1,"three_sixes",3.87298334620742,"high",3200,"high",280000,"low",NA,"low",500
"","",52,"f",1,"three_sixes",NA,"low",2500,"low",4e+05,"high",4000,"high",3500
"","",18,"m",1,"three_sixes",2.44948974278318,"high",4000,"high",3500000,"low",2500,"low",1000
"","",19,"f",1,"three_sixes",3.16227766016838,"high",5000,"low",350000,"high",40000,"high",40000
"","",21,"f",1,"two_sixes",2.23606797749979,"low",1600,"low",3e+05,"low",2100,"low",101
"","",18,"f",1,"two_sixes",1.73205080756888,"high",5000,"low",250000,"high",35000,"low",10000
"","",18,"f",1,"three_sixes",1.4142135623731,"high",4300,"high",3700000,"high",40000,"high",35000
"","",18,"f",1,"three_sixes",2,"low",2906,"high",4e+06,"high",30000,"low",300
"","",18,"f",1,"three_sixes",1.4142135623731,"low",2000,"high",4500000,"high",40000,"low",1000
"","",21,"f",1,"three_sixes",1.73205080756888,"low",2000,"high",4e+06,"high",45000,"low",1000
"","",18,"f",1,"three_sixes",2.44948974278318,"high",5999,"low",201100,"low",NA,"high",49999
"","",19,"f",1,"three_sixes",1.73205080756888,"high",5900,"low",250000,"high",40000,"low",NA
"","",18,"f",1,"two_sixes",1.4142135623731,"low",2200,"high",5e+05,"low",3300,"high",37000
"","",18,"f",1,"three_sixes",3.16227766016838,"low",2600,"low",5e+05,"high",35000,"low",250
"","",18,"f",1,"two_sixes",2.44948974278318,"high",3500,"high",3500000,"high",25000,"low",NA
"","",18,"f",1,"two_sixes",1.73205080756888,"low",NA,"high",3e+06,"high",35000,"high",25000
"","",18,"f",1,"three_sixes",2.23606797749979,"high",2096,"high",2800000,"high",30000,"high",11000
"","",18,"f",1,"two_sixes",2.23606797749979,"low",NA,"low",NA,"low",NA,"low",400
"","",23,"f",1,"two_sixes",2.23606797749979,"high",4000,"low",3e+05,"low",2550,"low",NA
"","",20,"f",1,"three_sixes",5,"low",3000,"high",2700000,"high",30000,"low",45000
"","",18,"f",1,"three_sixes",2.23606797749979,"high",3500,"high",1e+06,"high",37500,"low",1000
"","",19,"f",1,"three_sixes",2,"low",3000,"low",2e+06,"low",15000,"low",10000
"","",18,"f",1,"three_sixes",2.64575131106459,"high",3000,"high",3459000,"low",NA,"low",679
"","",18,"f",1,"three_sixes",2.23606797749979,"low",2900,"high",3800000,"low",45000,"high",35000
"","",18,"f",1,"three_sixes",2,"high",3000,"low",5e+05,"high",25000,"high",10000
"","",33,"f",1,"two_sixes",3.46410161513775,"low",3000,"low",320000,"low",26000,"low",250
"","",18,"m",1,"two_sixes",7.07106781186548,"high",3000,"low",2e+06,"high",30000,"low",10000
"","",18,"f",1,"two_sixes",2,"high",3000,"high",1000500,"high",30000,"low",1000
"","",21,"m",1,"three_sixes",0,"high",3000,"high",1500000,"high",30000,"high",10000
"","",20,"f",1,"three_sixes",2.44948974278318,"low",2500,"low",450000,"high",40000,"high",10000
"","",26,"f",1,"two_sixes",3.16227766016838,"high",5000,"high",3960000,"high",40000,"low",1000
"","",18,"f",1,"three_sixes",1,"high",5000,"high",1e+06,"high",40000,"low",300
"","",20,"m",1,"three_sixes",1.73205080756888,"low",3000,"high",2500000,"high",30000,"high",30000
