"year","school","exam","perc.free.meals","perc.vr.band","female","VR.band.student","ethnic","school.gender","school.denom"
1,5,27,31,24,0,1,1,"mixed",1
1,5,21,31,24,0,2,7,"mixed",1
1,5,48,31,24,0,1,1,"mixed",1
1,5,14,31,24,0,3,5,"mixed",1
1,5,11,31,24,1,2,5,"mixed",1
1,5,12,31,24,0,3,7,"mixed",1
1,5,3,31,24,0,2,1,"mixed",1
1,5,21,31,24,0,2,11,"mixed",1
1,5,4,31,24,0,3,5,"mixed",1
1,5,17,31,24,1,1,5,"mixed",1
1,5,9,31,24,1,3,1,"mixed",1
1,5,24,31,24,1,2,5,"mixed",1
1,5,8,31,24,0,3,5,"mixed",1
1,5,12,31,24,1,2,1,"mixed",1
1,5,5,31,24,0,2,1,"mixed",1
1,5,21,31,24,0,1,1,"mixed",1
1,5,9,31,24,0,3,5,"mixed",1
1,5,25,31,24,1,1,11,"mixed",1
1,5,24,31,24,1,2,1,"mixed",1
1,5,31,31,24,1,1,1,"mixed",1
1,5,36,31,24,1,1,11,"mixed",1
1,5,1,31,24,0,3,5,"mixed",1
1,5,40,31,24,0,1,1,"mixed",1
1,5,22,31,24,1,2,5,"mixed",1
1,5,28,31,24,1,1,1,"mixed",1
1,5,9,31,24,0,1,1,"mixed",1
1,6,2,37,14,1,3,5,"mixed",1
1,6,13,37,14,0,2,1,"mixed",1
1,6,5,37,14,1,3,5,"mixed",1
1,6,11,37,14,0,2,2,"mixed",1
1,6,19,37,14,0,1,1,"mixed",1
1,6,17,37,14,0,1,1,"mixed",1
1,6,11,37,14,0,2,1,"mixed",1
1,6,16,37,14,0,2,5,"mixed",1
1,6,16,37,14,1,3,1,"mixed",1
1,6,10,37,14,0,2,1,"mixed",1
1,6,9,37,14,1,1,1,"mixed",1
1,6,24,37,14,1,2,1,"mixed",1
1,6,24,37,14,0,1,5,"mixed",1
1,6,1,37,14,1,2,1,"mixed",1
1,6,8,37,14,1,2,5,"mixed",1
1,6,19,37,14,1,2,1,"mixed",1
1,6,32,37,14,1,1,1,"mixed",1
1,6,11,37,14,1,3,1,"mixed",1
1,6,9,37,14,1,2,1,"mixed",1
1,6,22,37,14,0,2,1,"mixed",1
1,6,16,37,14,1,2,5,"mixed",1
1,6,4,37,14,0,3,5,"mixed",1
1,6,40,37,14,0,2,9,"mixed",1
1,6,16,37,14,1,2,1,"mixed",1
1,6,9,37,14,1,3,1,"mixed",1
1,6,12,37,14,1,2,1,"mixed",1
1,6,4,37,14,1,3,5,"mixed",1
1,6,10,37,14,0,2,1,"mixed",1
1,6,10,37,14,1,2,5,"mixed",1
1,6,24,37,14,0,2,11,"mixed",1
1,6,9,37,14,0,3,5,"mixed",1
1,6,15,37,14,0,2,5,"mixed",1
1,6,16,37,14,1,2,1,"mixed",1
1,6,21,37,14,1,2,1,"mixed",1
1,6,17,37,14,0,2,5,"mixed",1
1,6,24,37,14,1,1,1,"mixed",1
1,6,17,37,14,1,2,5,"mixed",1
1,6,29,37,14,0,1,1,"mixed",1
1,6,8,37,14,0,2,1,"mixed",1
1,6,31,37,14,0,1,5,"mixed",1
1,6,39,37,14,1,2,1,"mixed",1
1,6,5,37,14,0,1,1,"mixed",1
1,6,16,37,14,1,1,11,"mixed",1
1,6,23,37,14,0,1,1,"mixed",1
1,6,15,37,14,1,2,11,"mixed",1
1,6,18,37,14,0,1,5,"mixed",1
1,6,24,37,14,0,2,7,"mixed",1
1,6,20,37,14,1,3,5,"mixed",1
1,6,15,37,14,1,2,1,"mixed",1
1,6,12,37,14,0,2,1,"mixed",1
1,6,4,37,14,0,3,5,"mixed",1
1,6,29,37,14,0,2,1,"mixed",1
1,6,21,37,14,1,2,11,"mixed",1
1,6,21,37,14,1,2,1,"mixed",1
1,6,4,37,14,0,2,1,"mixed",1
1,6,6,37,14,0,3,5,"mixed",1
1,6,4,37,14,1,2,1,"mixed",1
2,7,11,55,12,0,3,1,"mixed",1
2,7,1,55,12,0,2,1,"mixed",1
2,7,10,55,12,1,3,1,"mixed",1
2,7,12,55,12,0,3,1,"mixed",1
2,7,18,55,12,1,3,1,"mixed",1
2,7,9,55,12,0,2,1,"mixed",1
2,7,19,55,12,1,3,1,"mixed",1
2,7,19,55,12,0,3,1,"mixed",1
2,7,13,55,12,1,3,1,"mixed",1
2,7,14,55,12,0,2,1,"mixed",1
2,7,16,55,12,0,2,1,"mixed",1
2,7,9,55,12,0,2,1,"mixed",1
2,7,7,55,12,1,3,1,"mixed",1
2,7,4,55,12,1,2,1,"mixed",1
2,7,24,55,12,0,2,1,"mixed",1
2,7,17,55,12,0,2,1,"mixed",1
2,7,20,55,12,0,2,1,"mixed",1
2,7,17,55,12,0,2,1,"mixed",1
2,7,19,55,12,1,3,1,"mixed",1
2,7,1,55,12,1,3,1,"mixed",1
2,7,18,55,12,1,2,1,"mixed",1
2,7,32,55,12,1,1,1,"mixed",1
2,7,25,55,12,1,1,1,"mixed",1
2,7,17,55,12,0,2,1,"mixed",1
2,7,28,55,12,1,2,1,"mixed",1
3,7,25,55,5,1,2,1,"mixed",1
3,7,14,55,5,1,2,1,"mixed",1
3,7,6,55,5,1,2,1,"mixed",1
3,7,16,55,5,1,2,1,"mixed",1
3,7,20,55,5,0,2,1,"mixed",1
3,7,4,55,5,1,3,1,"mixed",1
3,7,33,55,5,0,1,11,"mixed",1
3,7,15,55,5,0,2,1,"mixed",1
3,7,12,55,5,1,2,1,"mixed",1
3,7,11,55,5,1,3,9,"mixed",1
3,7,3,55,5,1,3,1,"mixed",1
3,7,20,55,5,0,3,1,"mixed",1
3,7,29,55,5,1,2,1,"mixed",1
3,7,8,55,5,1,2,1,"mixed",1
3,7,24,55,5,1,1,1,"mixed",1
3,7,31,55,5,1,3,9,"mixed",1
3,7,24,55,5,0,1,1,"mixed",1
3,7,37,55,5,1,1,1,"mixed",1
3,7,31,55,5,1,2,1,"mixed",1
3,7,17,55,5,1,3,1,"mixed",1
3,7,7,55,5,0,3,1,"mixed",1
3,7,32,55,5,1,2,1,"mixed",1
2,8,13,63,15,1,2,1,"female",1
2,8,11,63,15,1,2,5,"female",1
2,8,17,63,15,1,3,11,"female",1
2,8,23,63,15,1,1,11,"female",1
2,8,17,63,15,1,3,11,"female",1
2,8,18,63,15,1,3,7,"female",1
2,8,21,63,15,1,3,1,"female",1
2,8,12,63,15,1,2,1,"female",1
2,8,20,63,15,1,2,5,"female",1
2,8,22,63,15,1,2,1,"female",1
2,8,29,63,15,1,2,1,"female",1
2,8,19,63,15,1,2,1,"female",1
2,8,10,63,15,1,3,4,"female",1
2,8,14,63,15,1,2,1,"female",1
2,8,28,63,15,1,2,1,"female",1
2,8,34,63,15,1,1,1,"female",1
2,8,13,63,15,1,2,5,"female",1
2,8,8,63,15,1,2,1,"female",1
2,8,30,63,15,1,2,1,"female",1
2,8,32,63,15,1,2,4,"female",1
2,8,22,63,15,1,2,1,"female",1
2,8,26,63,15,1,2,1,"female",1
2,8,9,63,15,1,2,5,"female",1
2,8,29,63,15,1,2,1,"female",1
2,8,38,63,15,1,2,1,"female",1
2,8,25,63,15,1,2,1,"female",1
2,8,21,63,15,1,3,10,"female",1
2,8,19,63,15,1,2,2,"female",1
2,8,25,63,15,1,2,1,"female",1
2,8,28,63,15,1,2,1,"female",1
2,8,31,63,15,1,1,1,"female",1
2,8,16,63,15,1,3,11,"female",1
2,8,38,63,15,1,1,1,"female",1
2,8,17,63,15,1,2,10,"female",1
2,8,25,63,15,1,1,5,"female",1
2,8,33,63,15,1,2,5,"female",1
2,8,5,63,15,1,2,1,"female",1
2,8,23,63,15,1,2,8,"female",1
2,8,22,63,15,1,1,9,"female",1
2,8,14,63,15,1,2,1,"female",1
2,8,19,63,15,1,1,1,"female",1
2,8,7,63,15,1,2,1,"female",1
2,8,26,63,15,1,2,1,"female",1
2,8,6,63,15,1,3,4,"female",1
2,8,15,63,15,1,2,1,"female",1
2,8,19,63,15,1,2,1,"female",1
2,8,31,63,15,1,2,1,"female",1
2,8,3,63,15,1,3,1,"female",1
2,8,12,63,15,1,1,11,"female",1
2,8,46,63,15,1,2,1,"female",1
2,8,46,63,15,1,1,1,"female",1
2,8,12,63,15,1,2,1,"female",1
2,8,3,63,15,1,2,1,"female",1
2,8,24,63,15,1,2,1,"female",1
3,8,13,63,16,1,2,1,"female",1
3,8,16,63,16,1,2,4,"female",1
3,8,19,63,16,1,2,1,"female",1
3,8,19,63,16,1,2,1,"female",1
3,8,26,63,16,1,2,1,"female",1
3,8,29,63,16,1,2,1,"female",1
3,8,9,63,16,1,3,1,"female",1
3,8,20,63,16,1,2,1,"female",1
3,8,32,63,16,1,2,4,"female",1
3,8,28,63,16,1,2,5,"female",1
3,8,33,63,16,1,2,5,"female",1
3,8,16,63,16,1,2,1,"female",1
3,8,25,63,16,1,2,1,"female",1
3,8,2,63,16,1,3,4,"female",1
3,8,6,63,16,1,3,4,"female",1
3,8,17,63,16,1,2,1,"female",1
3,8,34,63,16,1,2,5,"female",1
3,8,11,63,16,1,3,1,"female",1
3,8,7,63,16,1,3,4,"female",1
3,8,13,63,16,1,3,5,"female",1
3,8,17,63,16,1,2,1,"female",1
3,8,38,63,16,1,1,1,"female",1
3,8,30,63,16,1,1,1,"female",1
3,8,27,63,16,1,2,1,"female",1
3,8,8,63,16,1,3,6,"female",1
3,8,12,63,16,1,3,1,"female",1
3,8,35,63,16,1,1,1,"female",1
3,8,17,63,16,1,2,5,"female",1
3,8,1,63,16,1,2,1,"female",1
3,8,4,63,16,1,3,4,"female",1
3,8,16,63,16,1,3,11,"female",1
3,8,31,63,16,1,1,1,"female",1
3,8,9,63,16,1,2,1,"female",1
3,8,22,63,16,1,2,10,"female",1
3,8,30,63,16,1,3,5,"female",1
3,8,21,63,16,1,2,1,"female",1
3,8,32,63,16,1,1,1,"female",1
3,8,20,63,16,1,3,4,"female",1
3,8,39,63,16,1,1,1,"female",1
3,8,32,63,16,1,2,1,"female",1
3,8,20,63,16,1,2,1,"female",1
3,8,12,63,16,1,1,1,"female",1
3,8,18,63,16,1,2,1,"female",1
3,8,12,63,16,1,2,1,"female",1
3,8,20,63,16,1,2,1,"female",1
3,8,16,63,16,1,2,1,"female",1
3,8,33,63,16,1,2,1,"female",1
3,8,26,63,16,1,2,1,"female",1
3,8,22,63,16,1,1,2,"female",1
3,8,15,63,16,1,2,3,"female",1
3,8,20,63,16,1,2,5,"female",1
3,8,41,63,16,1,2,4,"female",1
3,8,32,63,16,1,1,1,"female",1
3,8,17,63,16,1,2,1,"female",1
3,8,38,63,16,1,2,9,"female",1
3,8,32,63,16,1,2,5,"female",1
3,8,28,63,16,1,2,1,"female",1
3,8,22,63,16,1,3,1,"female",1
3,8,10,63,16,1,3,1,"female",1
1,9,31,41,28,1,2,5,"female",3
1,9,32,41,28,1,1,1,"female",3
1,9,17,41,28,1,2,1,"female",3
1,9,30,41,28,1,2,5,"female",3
1,9,26,41,28,1,1,1,"female",3
1,9,27,41,28,1,2,5,"female",3
1,9,43,41,28,1,1,5,"female",3
1,9,30,41,28,1,1,5,"female",3
1,9,12,41,28,1,3,1,"female",3
1,9,29,41,28,1,2,11,"female",3
1,9,40,41,28,1,1,1,"female",3
1,9,47,41,28,1,1,1,"female",3
1,9,23,41,28,1,2,1,"female",3
1,9,44,41,28,1,1,1,"female",3
1,9,33,41,28,1,1,1,"female",3
1,9,32,41,28,1,2,5,"female",3
1,9,32,41,28,1,1,1,"female",3
1,9,30,41,28,1,2,5,"female",3
1,9,20,41,28,1,1,6,"female",3
1,9,39,41,28,1,1,1,"female",3
1,9,22,41,28,1,3,1,"female",3
1,9,54,41,28,1,1,1,"female",3
1,9,34,41,28,1,2,5,"female",3
1,9,18,41,28,1,2,1,"female",3
1,9,21,41,28,1,1,5,"female",3
1,9,36,41,28,1,1,1,"female",3
1,9,42,41,28,1,1,11,"female",3
1,9,39,41,28,1,1,1,"female",3
1,9,22,41,28,1,2,1,"female",3
1,9,35,41,28,1,1,1,"female",3
1,9,14,41,28,1,1,1,"female",3
1,9,13,41,28,1,3,5,"female",3
1,9,28,41,28,1,2,5,"female",3
1,9,11,41,28,1,3,1,"female",3
1,9,10,41,28,1,3,1,"female",3
1,9,18,41,28,1,2,11,"female",3
1,9,19,41,28,1,2,1,"female",3
1,9,29,41,28,1,2,5,"female",3
1,9,21,41,28,1,1,1,"female",3
1,9,16,41,28,1,3,1,"female",3
1,9,27,41,28,1,2,1,"female",3
1,9,20,41,28,1,1,1,"female",3
1,9,18,41,28,1,3,5,"female",3
1,9,26,41,28,1,1,1,"female",3
1,9,27,41,28,1,2,1,"female",3
1,9,22,41,28,1,2,1,"female",3
1,9,27,41,28,1,1,11,"female",3
1,9,32,41,28,1,1,1,"female",3
1,9,24,41,28,1,2,9,"female",3
1,9,33,41,28,1,1,11,"female",3
1,9,35,41,28,1,2,1,"female",3
1,9,26,41,28,1,3,1,"female",3
1,9,32,41,28,1,2,1,"female",3
1,9,16,41,28,1,3,1,"female",3
1,9,18,41,28,1,2,1,"female",3
1,9,34,41,28,1,1,1,"female",3
1,9,36,41,28,1,2,1,"female",3
1,9,5,41,28,1,2,1,"female",3
1,9,27,41,28,1,2,1,"female",3
2,9,37,49,39,1,2,5,"female",3
2,9,44,49,39,1,1,5,"female",3
2,9,31,49,39,1,2,5,"female",3
2,9,31,49,39,1,1,5,"female",3
2,9,19,49,39,1,2,1,"female",3
2,9,44,49,39,1,1,1,"female",3
2,9,21,49,39,1,2,1,"female",3
2,9,39,49,39,1,1,1,"female",3
2,9,20,49,39,1,2,5,"female",3
2,9,28,49,39,1,1,1,"female",3
2,9,33,49,39,1,2,1,"female",3
2,9,28,49,39,1,1,1,"female",3
2,9,36,49,39,1,2,1,"female",3
2,9,29,49,39,1,3,11,"female",3
2,9,38,49,39,1,1,5,"female",3
2,9,48,49,39,1,2,11,"female",3
2,9,12,49,39,1,3,1,"female",3
2,9,32,49,39,1,2,1,"female",3
2,9,30,49,39,1,1,1,"female",3
2,9,23,49,39,1,2,11,"female",3
2,9,49,49,39,1,1,1,"female",3
2,9,28,49,39,1,2,5,"female",3
2,9,19,49,39,1,2,1,"female",3
2,9,29,49,39,1,1,1,"female",3
2,9,32,49,39,1,2,5,"female",3
2,9,30,49,39,1,1,1,"female",3
2,9,17,49,39,1,1,1,"female",3
2,9,30,49,39,1,1,1,"female",3
2,9,38,49,39,1,1,5,"female",3
2,9,14,49,39,1,1,5,"female",3
2,9,26,49,39,1,2,1,"female",3
2,9,28,49,39,1,2,1,"female",3
2,9,21,49,39,1,1,11,"female",3
2,9,18,49,39,1,1,1,"female",3
2,9,29,49,39,1,1,1,"female",3
2,9,49,49,39,1,1,2,"female",3
2,9,33,49,39,1,2,1,"female",3
2,9,41,49,39,1,1,1,"female",3
2,9,18,49,39,1,1,1,"female",3
2,9,6,49,39,1,2,1,"female",3
2,9,43,49,39,1,1,1,"female",3
2,9,48,49,39,1,1,1,"female",3
2,9,37,49,39,1,2,1,"female",3
2,9,42,49,39,1,1,5,"female",3
2,9,46,49,39,1,1,5,"female",3
2,9,33,49,39,1,1,11,"female",3
2,9,5,49,39,1,2,1,"female",3
2,9,54,49,39,1,1,11,"female",3
2,9,40,49,39,1,1,5,"female",3
2,9,44,49,39,1,1,8,"female",3
2,9,33,49,39,1,2,5,"female",3
2,9,10,49,39,1,1,5,"female",3
2,9,24,49,39,1,2,11,"female",3
3,9,42,49,36,1,1,1,"female",3
3,9,41,49,36,1,1,1,"female",3
3,9,35,49,36,1,2,1,"female",3
3,9,24,49,36,1,2,1,"female",3
3,9,29,49,36,1,2,1,"female",3
3,9,53,49,36,1,1,1,"female",3
3,9,32,49,36,1,2,1,"female",3
3,9,34,49,36,1,1,5,"female",3
3,9,24,49,36,1,2,1,"female",3
3,9,31,49,36,1,2,9,"female",3
3,9,10,49,36,1,2,1,"female",3
3,9,20,49,36,1,2,1,"female",3
3,9,23,49,36,1,2,1,"female",3
3,9,41,49,36,1,1,1,"female",3
3,9,28,49,36,1,2,1,"female",3
3,9,1,49,36,1,2,1,"female",3
3,9,51,49,36,1,1,1,"female",3
3,9,51,49,36,1,1,1,"female",3
3,9,27,49,36,1,2,11,"female",3
3,9,28,49,36,1,2,5,"female",3
3,9,19,49,36,1,2,1,"female",3
3,9,30,49,36,1,2,1,"female",3
3,9,31,49,36,1,2,1,"female",3
3,9,31,49,36,1,2,1,"female",3
3,9,29,49,36,1,2,5,"female",3
3,9,16,49,36,1,2,5,"female",3
3,9,23,49,36,1,2,1,"female",3
3,9,47,49,36,1,1,1,"female",3
3,9,30,49,36,1,2,1,"female",3
3,9,14,49,36,1,3,1,"female",3
3,9,24,49,36,1,1,1,"female",3
3,9,28,49,36,1,2,1,"female",3
3,9,11,49,36,1,3,1,"female",3
3,9,45,49,36,1,1,1,"female",3
3,9,29,49,36,1,1,1,"female",3
3,9,24,49,36,1,3,1,"female",3
3,9,52,49,36,1,1,11,"female",3
3,9,7,49,36,1,3,5,"female",3
3,9,25,49,36,1,2,1,"female",3
3,9,54,49,36,1,1,1,"female",3
3,9,6,49,36,1,3,5,"female",3
3,9,17,49,36,1,1,1,"female",3
3,9,14,49,36,1,3,5,"female",3
3,9,48,49,36,1,1,1,"female",3
3,9,37,49,36,1,1,1,"female",3
3,9,53,49,36,1,1,1,"female",3
3,9,21,49,36,1,2,11,"female",3
3,9,16,49,36,1,3,1,"female",3
1,10,11,18,28,0,2,1,"mixed",3
1,10,15,18,28,0,1,1,"mixed",3
1,10,42,18,28,0,2,1,"mixed",3
1,10,17,18,28,0,1,1,"mixed",3
1,10,30,18,28,1,2,11,"mixed",3
1,10,12,18,28,1,2,1,"mixed",3
1,10,14,18,28,0,1,1,"mixed",3
1,10,21,18,28,0,2,11,"mixed",3
1,10,3,18,28,1,3,11,"mixed",3
1,10,1,18,28,0,2,11,"mixed",3
1,10,40,18,28,1,1,9,"mixed",3
1,10,13,18,28,1,1,1,"mixed",3
1,10,31,18,28,1,2,11,"mixed",3
1,10,12,18,28,0,2,1,"mixed",3
1,10,2,18,28,1,2,1,"mixed",3
1,10,52,18,28,1,1,1,"mixed",3
1,10,23,18,28,1,1,1,"mixed",3
1,10,19,18,28,1,2,9,"mixed",3
1,10,19,18,28,1,3,1,"mixed",3
1,10,30,18,28,0,2,1,"mixed",3
1,10,38,18,28,0,1,1,"mixed",3
1,10,9,18,28,1,2,2,"mixed",3
1,10,42,18,28,1,1,1,"mixed",3
1,10,25,18,28,0,2,1,"mixed",3
1,10,24,18,28,0,2,1,"mixed",3
1,10,16,18,28,1,3,1,"mixed",3
1,10,39,18,28,1,2,11,"mixed",3
1,10,16,18,28,0,2,11,"mixed",3
1,10,14,18,28,1,3,1,"mixed",3
1,10,25,18,28,0,1,1,"mixed",3
1,10,10,18,28,0,3,9,"mixed",3
1,10,17,18,28,0,1,1,"mixed",3
1,10,13,18,28,1,3,1,"mixed",3
1,10,26,18,28,1,1,1,"mixed",3
1,10,31,18,28,1,2,1,"mixed",3
1,10,52,18,28,0,1,1,"mixed",3
1,10,33,18,28,1,2,1,"mixed",3
1,10,48,18,28,1,1,1,"mixed",3
1,10,42,18,28,0,1,7,"mixed",3
1,10,25,18,28,1,1,1,"mixed",3
1,10,13,18,28,1,3,1,"mixed",3
1,10,17,18,28,1,2,1,"mixed",3
1,10,27,18,28,0,1,1,"mixed",3
1,10,19,18,28,0,2,1,"mixed",3
1,10,13,18,28,0,2,7,"mixed",3
1,10,28,18,28,1,2,5,"mixed",3
1,10,10,18,28,0,2,1,"mixed",3
1,10,20,18,28,1,2,1,"mixed",3
1,10,40,18,28,1,1,1,"mixed",3
1,10,41,18,28,0,2,1,"mixed",3
1,10,36,18,28,1,1,1,"mixed",3
1,10,8,18,28,1,2,1,"mixed",3
1,10,20,18,28,0,2,1,"mixed",3
1,10,31,18,28,1,1,5,"mixed",3
1,10,27,18,28,1,2,1,"mixed",3
1,10,3,18,28,1,1,1,"mixed",3
1,10,9,18,28,0,1,1,"mixed",3
1,10,18,18,28,1,2,1,"mixed",3
1,10,38,18,28,1,2,1,"mixed",3
1,10,41,18,28,0,1,1,"mixed",3
1,10,24,18,28,1,3,11,"mixed",3
1,10,15,18,28,0,2,1,"mixed",3
1,10,27,18,28,1,1,1,"mixed",3
1,10,37,18,28,0,1,1,"mixed",3
1,10,21,18,28,0,2,1,"mixed",3
1,10,45,18,28,1,2,5,"mixed",3
1,10,15,18,28,0,2,1,"mixed",3
1,10,31,18,28,1,2,1,"mixed",3
1,10,20,18,28,0,2,2,"mixed",3
1,10,18,18,28,1,1,1,"mixed",3
1,10,39,18,28,1,1,1,"mixed",3
1,10,39,18,28,1,1,11,"mixed",3
1,10,31,18,28,1,2,7,"mixed",3
1,10,14,18,28,0,2,1,"mixed",3
1,10,17,18,28,0,2,1,"mixed",3
1,10,48,18,28,0,1,1,"mixed",3
1,10,2,18,28,0,3,1,"mixed",3
1,10,22,18,28,1,1,8,"mixed",3
1,10,21,18,28,0,2,1,"mixed",3
1,10,34,18,28,0,2,1,"mixed",3
1,10,41,18,28,1,2,1,"mixed",3
1,10,4,18,28,0,1,1,"mixed",3
1,10,17,18,28,0,2,1,"mixed",3
1,10,13,18,28,0,1,1,"mixed",3
1,10,29,18,28,1,2,1,"mixed",3
1,10,8,18,28,1,2,1,"mixed",3
1,10,21,18,28,0,2,1,"mixed",3
3,10,35,39,28,0,1,1,"mixed",3
3,10,24,39,28,1,3,11,"mixed",3
3,10,35,39,28,1,2,1,"mixed",3
3,10,27,39,28,0,2,1,"mixed",3
3,10,42,39,28,1,1,1,"mixed",3
3,10,1,39,28,1,3,11,"mixed",3
3,10,26,39,28,1,2,11,"mixed",3
3,10,22,39,28,1,1,1,"mixed",3
3,10,3,39,28,0,2,1,"mixed",3
3,10,42,39,28,0,2,1,"mixed",3
3,10,31,39,28,0,2,1,"mixed",3
3,10,53,39,28,1,1,1,"mixed",3
3,10,44,39,28,1,2,1,"mixed",3
3,10,52,39,28,0,1,1,"mixed",3
3,10,29,39,28,0,1,1,"mixed",3
3,10,34,39,28,1,1,11,"mixed",3
3,10,11,39,28,1,3,1,"mixed",3
3,10,27,39,28,0,2,1,"mixed",3
3,10,41,39,28,0,1,11,"mixed",3
3,10,20,39,28,1,3,11,"mixed",3
3,10,27,39,28,0,3,11,"mixed",3
3,10,7,39,28,1,2,11,"mixed",3
3,10,46,39,28,0,3,2,"mixed",3
3,10,12,39,28,1,2,1,"mixed",3
3,10,47,39,28,0,2,11,"mixed",3
3,10,41,39,28,1,1,1,"mixed",3
3,10,23,39,28,1,2,11,"mixed",3
3,10,38,39,28,1,1,1,"mixed",3
3,10,35,39,28,0,1,1,"mixed",3
3,10,14,39,28,0,1,1,"mixed",3
3,10,41,39,28,0,1,7,"mixed",3
3,10,45,39,28,0,1,1,"mixed",3
3,10,7,39,28,0,2,11,"mixed",3
3,10,22,39,28,1,1,11,"mixed",3
3,10,29,39,28,0,1,5,"mixed",3
3,10,37,39,28,1,1,11,"mixed",3
3,10,39,39,28,1,2,1,"mixed",3
3,10,52,39,28,0,1,11,"mixed",3
3,10,17,39,28,1,3,1,"mixed",3
3,10,49,39,28,0,1,1,"mixed",3
3,10,27,39,28,1,2,1,"mixed",3
3,10,15,39,28,0,3,5,"mixed",3
3,10,42,39,28,0,1,1,"mixed",3
3,10,44,39,28,0,2,11,"mixed",3
3,10,18,39,28,1,3,1,"mixed",3
3,10,2,39,28,0,3,9,"mixed",3
3,10,55,39,28,1,1,1,"mixed",3
3,10,48,39,28,0,2,7,"mixed",3
3,10,30,39,28,1,2,11,"mixed",3
3,10,56,39,28,0,1,11,"mixed",3
3,10,35,39,28,1,2,1,"mixed",3
3,10,22,39,28,1,2,1,"mixed",3
3,10,22,39,28,0,2,5,"mixed",3
3,10,10,39,28,0,2,1,"mixed",3
3,10,11,39,28,0,2,1,"mixed",3
3,10,2,39,28,0,3,1,"mixed",3
3,10,50,39,28,1,1,1,"mixed",3
3,10,21,39,28,0,1,11,"mixed",3
3,10,13,39,28,0,2,1,"mixed",3
3,10,13,39,28,0,3,11,"mixed",3
3,10,38,39,28,0,1,1,"mixed",3
3,10,44,39,28,1,2,1,"mixed",3
3,10,24,39,28,1,2,1,"mixed",3
3,10,19,39,28,1,2,1,"mixed",3
3,10,46,39,28,1,1,9,"mixed",3
3,10,2,39,28,0,3,1,"mixed",3
3,10,48,39,28,1,1,1,"mixed",3
3,10,22,39,28,1,2,1,"mixed",3
3,10,52,39,28,1,1,11,"mixed",3
3,10,9,39,28,1,2,5,"mixed",3
3,10,37,39,28,1,2,1,"mixed",3
3,10,38,39,28,1,1,11,"mixed",3
3,10,45,39,28,0,1,1,"mixed",3
3,10,33,39,28,1,1,1,"mixed",3
3,10,42,39,28,1,3,1,"mixed",3
3,10,45,39,28,1,1,1,"mixed",3
3,10,33,39,28,1,2,1,"mixed",3
3,10,32,39,28,1,2,1,"mixed",3
3,10,27,39,28,0,2,1,"mixed",3
3,10,30,39,28,1,2,7,"mixed",3
3,10,22,39,28,1,2,5,"mixed",3
3,10,47,39,28,0,1,1,"mixed",3
3,10,38,39,28,0,1,1,"mixed",3
3,10,25,39,28,0,3,7,"mixed",3
3,10,22,39,28,0,2,11,"mixed",3
3,10,23,39,28,1,2,11,"mixed",3
3,10,21,39,28,0,2,1,"mixed",3
3,10,26,39,28,1,2,1,"mixed",3
3,10,37,39,28,0,2,5,"mixed",3
3,10,28,39,28,1,2,1,"mixed",3
3,10,48,39,28,0,2,1,"mixed",3
3,10,8,39,28,0,2,1,"mixed",3
3,10,16,39,28,0,3,11,"mixed",3
3,10,43,39,28,1,2,11,"mixed",3
3,10,25,39,28,1,2,1,"mixed",3
1,11,18,28,28,1,2,11,"mixed",2
1,11,26,28,28,0,2,5,"mixed",2
1,11,45,28,28,0,1,1,"mixed",2
1,11,8,28,28,0,2,1,"mixed",2
1,11,38,28,28,0,1,1,"mixed",2
1,11,41,28,28,1,1,1,"mixed",2
1,11,12,28,28,0,2,1,"mixed",2
1,11,16,28,28,1,2,1,"mixed",2
1,11,5,28,28,0,3,5,"mixed",2
1,11,16,28,28,0,2,1,"mixed",2
1,11,9,28,28,1,2,1,"mixed",2
1,11,2,28,28,1,3,1,"mixed",2
1,11,22,28,28,1,2,1,"mixed",2
1,11,15,28,28,0,3,1,"mixed",2
1,11,9,28,28,1,2,1,"mixed",2
1,11,13,28,28,1,2,1,"mixed",2
1,11,29,28,28,1,1,1,"mixed",2
1,11,3,28,28,0,2,1,"mixed",2
1,11,29,28,28,1,2,1,"mixed",2
1,11,45,28,28,1,1,11,"mixed",2
1,11,14,28,28,0,2,1,"mixed",2
1,11,28,28,28,1,2,1,"mixed",2
1,11,8,28,28,1,2,1,"mixed",2
1,11,25,28,28,0,2,5,"mixed",2
1,11,16,28,28,1,2,1,"mixed",2
1,11,20,28,28,0,2,11,"mixed",2
1,11,1,28,28,1,3,1,"mixed",2
1,11,39,28,28,1,2,1,"mixed",2
1,11,24,28,28,0,1,1,"mixed",2
1,11,10,28,28,0,2,11,"mixed",2
1,11,20,28,28,0,1,1,"mixed",2
1,11,13,28,28,1,3,5,"mixed",2
1,11,23,28,28,0,1,1,"mixed",2
1,11,22,28,28,1,2,5,"mixed",2
1,11,16,28,28,1,2,1,"mixed",2
1,11,8,28,28,1,2,1,"mixed",2
1,11,30,28,28,1,1,1,"mixed",2
1,11,20,28,28,0,1,1,"mixed",2
1,11,12,28,28,1,2,1,"mixed",2
1,11,47,28,28,1,1,1,"mixed",2
1,11,26,28,28,0,1,1,"mixed",2
1,11,39,28,28,0,1,1,"mixed",2
1,11,3,28,28,1,2,1,"mixed",2
1,11,43,28,28,0,1,1,"mixed",2
1,11,10,28,28,0,2,1,"mixed",2
