"nation","nation_religiosity","age","nation_education","mf_harm","mf_fairness","mf_ingroup","mf_authority","mf_purity","mf_harm_group","mf_fairness_group","mf_purity_group","mf_ingroup_group","mf_authority_group"
"belgium",33,18,882,4.75,4.25,4,4,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,4,4,3.2,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,26,882,2.75,3.5,2.8,2.4,1.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4.5,4,3.4,3.6,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4,4,4,4,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.75,5,3.4,3.8,4.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.75,4.5,3.8,3.4,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.25,5,5.6,3.6,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4.5,3.5,3.8,2.8,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4.5,4.25,4.2,3.6,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4.75,3,3,2.4,2.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.75,4.5,4,3.6,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4.25,3.5,3,3.2,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,5.25,3.75,3.6,3,2.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,3.5,3.5,3.6,3.2,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.5,4,4.4,3.4,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.5,5.25,4.8,4.2,5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.25,3.25,3.4,3.4,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,17,882,4.5,4,4.4,3.8,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.75,5,4,3.6,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,3.5,3.5,3.6,3.6,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,21,882,5,4,3.2,3.6,4.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,21,882,5,4,3.6,3.6,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.75,4.25,4.2,4,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4.75,4.25,3.4,3,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.75,4.75,4.2,3.8,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.5,3.75,4,3.4,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.5,4,3,3,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4,4,3.2,3.8,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,6,4,4.8,3.4,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,NA,882,4.25,4.25,3.4,3.6,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,5.75,4.25,4.8,3.4,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.75,6,6,5.4,6,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4,3.5,4.4,3.6,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,3,3,3,3,3,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,5.25,4.75,3.6,4.4,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,4.5,3.8,3.8,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.5,4.25,4.4,4,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,NA,882,5,3.75,4.4,2.4,2.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,3.75,3.25,3.2,3,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,NA,882,4.25,3.75,3.2,3.6,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,6,4.25,3.6,3.4,4.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.75,4.25,3.8,3.8,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4,4,4,3.4,4.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,4.75,3.8,3.6,5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,5.75,4.75,5.4,5.4,5.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.75,4.5,3.4,3.2,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,21,882,5.75,4.25,3,2.4,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,NA,882,4.5,4.25,3.4,3.8,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,4.25,4.2,3.4,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,20,882,3,2,3.2,3,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,5,4,4.8,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,2.75,3.25,3.2,3.8,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,4.5,4.4,4.4,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,5.5,4.25,4.2,3.2,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,4.25,3.8,3.2,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4,3.5,3.8,3.6,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,3.75,4,3.6,3.8,3,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4.25,4.25,4.2,3.6,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.75,4,4.2,3.6,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,21,882,4.75,4.75,4.2,4.2,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,5,4.5,4.8,4,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.25,4.75,4.8,4.8,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4,4,4,4,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,5.75,5,4.6,4.4,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4,4,3.4,3.4,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,6,5.5,5.2,4.8,6,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,45,882,3,2.25,2.2,2.2,2.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,5,5,4.4,4.4,5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.75,3.5,3.8,2,2,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,21,882,5.75,5.25,3.8,3.6,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.5,2.75,3.2,2.2,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,24,882,5.25,4.25,3,3.6,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,31,882,4.5,2.5,2.6,2,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,4.75,4.4,4.2,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,4,4.2,3.4,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.75,4.75,5,4.4,4.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.75,5,5,4.6,4.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.5,3.75,2.8,2.6,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,5,4.8,5,5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,3.75,4,2.6,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,5,4.8,4.8,5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.75,3.5,2.8,2.4,2.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,3.5,3.25,2.6,3.4,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.25,4,4.4,3,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,3.5,3,3.8,2.8,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.5,4.25,3.8,3.6,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4.25,3.75,3.8,3.2,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,3,3,3,3,3,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,3.75,3,4.2,3.4,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5,3.75,4,2.6,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.25,4.25,5,3.8,4.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.25,4.75,4.2,4.4,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.75,5.75,5.6,4.8,5.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4,3.75,3.6,4,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,3.25,3.75,3.6,3.2,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,20,882,5,2.75,1.2,1,2.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.5,5,4,4.2,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,5.25,4,5.4,3.6,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4,3.75,3.8,3.8,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,3.5,3.5,3.4,3.4,3.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,19,882,4.5,3.75,3.6,3,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,20,882,3.75,3.75,4,3.8,4,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.5,4.5,4.4,4.6,3.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,20,882,4.5,3.75,4.2,2.2,4.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4.25,4.25,4.4,3.2,4.5,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4,3.25,3.8,3.8,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,1.25,2,1.8,3,1.25,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"belgium",33,18,882,4,4,5,4.2,3.75,4.69345238095238,4.11011904761905,3.89732142857143,3.95238095238095,3.57142857142857
"Brazil",86.5,25,663,4.5,3.5,5.8,4,5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,18,663,4.75,5.25,5,5,4.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,21,663,6,5.25,4.2,3.4,4.75,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,21,663,5.5,3.25,2,3,2.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,24,663,5,5.75,4,3.8,3,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,24,663,4.25,5.25,5.6,4.2,4,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,4.25,3.5,3,2.4,2.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,19,663,5.5,4.5,3.4,2.6,3,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,25,663,6,5,4.6,4,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,22,663,4.25,4.75,4.4,3.8,3.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,24,663,5.5,4,4.4,3.4,4.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,4.5,4.25,5.2,3.8,3.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,27,663,5.75,4.5,4.4,2,2.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,24,663,4.75,3.5,4.2,3.8,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,25,663,5.25,4.25,4.8,1.8,3.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,21,663,4.25,5,4.2,2.4,2,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,22,663,4,5,3.2,2.4,2.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,21,663,3.75,3.25,3.2,3,2.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,19,663,2.5,2.75,4.4,4.4,2,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,24,663,6,4.25,4.4,3.4,4.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,21,663,4,4.25,4.2,4.2,4,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,28,663,4.5,5.25,3.6,2.8,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,4.75,3.75,4,3.8,4,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,22,663,5,4.25,4,2.6,4,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,23,663,6,6,5.6,4.4,6,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,22,663,4.5,5.25,4.6,3.4,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,21,663,5,4,3.6,2.8,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,22,663,3.25,3.75,2.8,3,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,23,663,4.75,4.5,4.6,3.2,2.75,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,5,4.5,4.6,3.4,3.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,4.75,5.25,5.6,4.4,4.75,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,4.25,4.25,4,3.8,3,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,21,663,4.25,4.5,3.8,3.2,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,22,663,3.25,3.75,5.2,2.8,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,4.75,2.75,2.8,2.8,3,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,19,663,4.25,4,3.4,1.6,1,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,25,663,6,5.5,5,4,5.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,4.5,4.5,4.2,3.2,3,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,4.75,4.5,4.6,3.8,4,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,23,663,4.75,5,4.2,3.2,3.75,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,24,663,6,5.25,5.4,4,3.75,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,23,663,5.5,5.25,4.4,4,4.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,22,663,4.25,5,4,2,2.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,22,663,6,5.5,6,5.8,6,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,19,663,3.5,3.5,3.2,3,3.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,3.5,4.75,4.4,3.2,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,24,663,4.75,4,2.8,2.8,3.5,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,20,663,5,4.75,5.4,4.8,4.75,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,21,663,3.5,4.25,4.4,3.6,4,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
"Brazil",86.5,22,663,4.5,3.75,4.6,3.4,3.25,4.7027027027027,4.43918918918919,3.57582582582583,4.38198198198198,3.42342342342342
